Tipo de Muestra,Numero,area,perimetro,largo,ancho,volumen,superficie,espesor,espesor medio,intensidad media,contraste medio,suavidad,asimetria,uniformidad,aleatoriedad,Rp,area convex hull,perimetro convex hull,Ra,Rv,Rs,superficie convex hull,volumen convex hull,enlongacion Feret 2D,convexidad Feret 2D,solidez Feret 2D,factor de forma 2D,circularidad,rectangularidad,compacticidad 2D,relacion de aspecto 2D,redondez 2D,curvatura 2D,solidez 2D,convexidad 2D,area de defecto,factor de Paris 2D,extension 2D,indice de concavidad 2D,enlongacion Feret 3D,convexidad Feret 3D,solidez Feret 3D,relacion de aspecto 3D,planitud,factor de forma 3D,esfericidad,paralelepipedad,compacticidad 3D,redondez 3D,curvatura 3D,solidez 3D,convexidad 3D,volumen de defecto,factor de Paris 3D,extension 3D,indice de concavidad 3D,factor de Wilson-Huang,factor de Dellino,clase
N9 A,193 – 4,141.61,88.05,16.41,14.93,7346.529,3629,103.67,51.88,6.18142667,1.97240746,0.79551738,3.253123523,42.10042681,2.555167419,14.013,170.043,69.61,6.714,12.06,16.994,2707.039769,6858.964178,1.90065604,0.7404116,1.2431512,0.22955255,0.4791164,1.4047222,0.5780065,0.91025641,0.66989477,1.7082925,0.8327805,1.2648395,0.2007966,0.529679,0.6940683,0.3132129,151.6722946,12.4732857,85.0606192,3.31082772,6.94229792,0.3573784,0.5035998,0.5193188,0.28924375,0.01259201,0.1074759,1.0710843,1.3405781,-0.0663667,0.6811561,0.2700476,0.3479172,3.6147638,0.2412829,1
N9 A,195 – 1,97.72,90.13,16.62,12.41,2693.6818,1970.41,59.11,27.56,3.28429967,0.72830618,0.34658882,0.538135207,11.31705423,1.684492825,14.344,135.094,63.279,5.577,8.631,12.522,1112.529341,2126.350398,2.8252603,0.8249326,1.6051314,0.1511786,0.3888169,1.55256054,0.47393263,0.74683544,0.45066274,1.726556,0.7233729,1.4242922,0.3824129,0.8485845,0.6551706,0.5065042,76.65762814,9.8652065,50.8470147,1.8993186,4.76300082,0.327519,0.475143,0.5126507,0.22101963,0.02491415,0.1795311,1.2668099,1.7711113,-0.2106156,1.5422226,0.1744695,0.8159658,2.1520066,0.1847436,1
N9 A,195 – 2,161.47,106.19,21.24,15.35,7199.6055,5223.29,99.37,44.59,5.31261122,2.36013635,0.84779864,6.393017953,33.79408157,2.257659119,16.901,209.968,78.422,7.169,11.979,20.388,3982.889539,11365.12672,2.79479452,0.8510086,1.6880372,0.17994356,0.4241975,1.45078805,0.4950495,0.72277228,0.45557537,1.5911531,0.7690282,1.354085,0.3003425,0.70817,0.6437339,0.4227578,136.2837638,7.788494,45.2040304,2.43664868,6.47182637,0.2028236,0.3452065,0.659037,0.22213198,0.01401384,0.1683808,0.6334822,1.3114326,0.5785763,0.6228653,0.3506523,0.4809632,2.7002145,0.1464358,1
N9 A,195 – 3,5486.44,711.21,139.87,56.79,360751.716,115825.59,202.78,65.75,7.83451977,3.93939083,0.93946292,34.10734211,76.8985001,2.766165335,113.192,6325.793,464.612,41.79,44.161,96.006,59846.51659,874626.4524,3.56578427,0.945764,2.4289617,0.13630411,0.3691939,1.80822707,0.69072125,0.40601504,0.35707139,1.6185386,0.8673127,1.5307555,0.1529866,1.0615109,0.7963924,0.5470898,23.11367853,2.1585526,4.9917576,0.66870551,3.57076146,0.0973258,0.2115852,1.2110189,0.22397252,0.08262896,0.8966088,0.4124638,1.9353773,1.4244554,1.8707546,0.5430114,1.1045947,0.9278989,0.0781159,1
N9 A,195 – 4,356.3,225.17,29.66,23.14,11517.4896,6429.91,75.31,32.33,3.85157541,1.03476511,0.51708058,1.07293981,15.90537199,1.896906097,35.837,467.238,114.598,10.65,14.01,22.62,4328.768355,18380.31723,2.46846288,0.8130031,1.4784009,0.08830794,0.2971665,2.13258898,0.51927789,0.78014184,0.51580259,2.4168066,0.762563,1.9648712,0.311367,1.9297425,0.6809639,0.9936563,37.08502201,4.1161366,12.1675178,1.22461286,3.25505414,0.2375619,0.3835758,0.6896135,0.22289045,0.05149948,0.3608699,0.6266208,1.4853898,0.5958614,0.9707797,0.3557023,0.6123849,1.6597729,0.1139859,1
N9 A,195 – 5,174.52,116.9,23.98,12.2,6731.62,3473.8,71.49,38.57,4.59583874,1.38526943,0.65741357,0.128844259,23.04070515,2.129671316,18.605,212.534,83.489,7.453,11.713,16.626,2436.390165,6758.13245,3.29429658,0.9022506,2.1245844,0.16048771,0.4006092,1.61565677,0.59664247,0.50877193,0.38649815,1.551861,0.8211479,1.4001675,0.2178074,0.800335,0.7265956,0.4383173,54.2686014,6.5894401,28.3034999,2.13240879,5.85994479,0.3496538,0.4963166,0.6033737,0.32193008,0.03519271,0.2163763,0.9960769,1.4257986,0.0039385,0.8515972,0.323198,0.4258167,1.7450737,0.198829,1
N9 A,196 – 1,276.62,118.39,22.29,18.93,18851.6498,8385.91,145.04,68.15,8.11994588,3.03830371,0.90226061,8.138932366,75.16481057,2.914234209,18.842,302.604,90.57,9.384,16.51,25.833,6266.865632,22439.1775,1.79689749,0.7733398,1.2901186,0.24802882,0.4980249,1.43585969,0.65545073,0.8490566,0.70857662,1.6902165,0.9141479,1.3071117,0.0939149,0.6142233,0.7170073,0.3188858,161.8535446,10.5458245,71.1972577,3.30621577,7.66208199,0.2610657,0.408476,0.6550163,0.30796972,0.01179992,0.1268877,0.8401221,1.3381354,0.1903031,0.6762708,0.3665773,0.3740274,3.677299,0.2034313,1
N9 A,196 – 2,569.75,229.04,35.55,35.34,15712.436,6536.04,73.14,27.58,3.28589423,1.42906468,0.67129331,0.857375865,12.83932676,1.553971044,36.452,793.919,156.393,13.467,15.538,22.806,6680.052567,36845.95707,2.21764112,0.7140368,1.2499412,0.13648363,0.3694369,1.61564457,0.45361369,0.99408284,0.57414138,2.0510165,0.717643,1.4645013,0.3934506,0.9290026,0.6320883,0.5435871,24.90093091,2.5157997,5.5599116,0.77814012,2.06986743,0.316226,0.4641572,0.5074365,0.17103778,0.07669831,0.3889187,0.4264358,0.9784415,1.3450187,-0.0431171,0.4010868,0.5739692,1.5258513,0.1714768,1
N9 A,196 – 3,450.04,176.39,34.49,22.51,11786.5505,5574.04,75.87,26.19,3.12054088,1.43476892,0.67304895,1.779111432,11.79633727,1.479870407,28.073,549.456,128.924,11.969,14.118,21.061,6288.980019,26829.25721,2.6438612,0.8405446,1.7007765,0.18176888,0.4263436,1.54728532,0.57972419,0.65243902,0.48158335,1.627706,0.8190656,1.3681596,0.2209034,0.7363191,0.7077872,0.4102179,37.04988046,2.8753144,8.5224312,0.918956,3.37110938,0.3012019,0.4493366,0.5463968,0.20012383,0.05154833,0.308251,0.4393171,0.8863187,1.2762603,-0.2273627,0.4555339,0.5720916,1.4259412,0.1915718,1
N9 A,196 – 4,713.48,180.55,43.96,27.76,43507.8274,11976.87,132.04,60.98,7.26572711,1.74775857,0.7533702,2.882850831,55.84545043,2.819306757,28.736,821.612,161.901,15.07,21.819,30.872,8877.341482,46703.53789,2.70839534,0.8529953,1.8472171,0.27503186,0.5244348,1.25869154,0.584602,0.63157895,0.47010845,1.3073971,0.8683924,1.1152036,0.1515532,0.2304072,0.6732003,0.1749069,52.90803035,6.1696369,25.8070185,1.70043029,4.75577366,0.3530031,0.499481,0.5601642,0.26999045,0.03609772,0.2186759,0.9315746,1.3491507,0.0734514,0.6983015,0.2898216,0.3557925,1.8176127,0.2619452,1
N9 A,196 – 5,95.51,72.88,15.35,9.46,7343.2192,4328.16,110.61,76.88,9.16064489,1.42618453,0.67040236,-2.593425318,85.95141705,3.174952788,11.599,105.498,56.009,5.514,12.058,18.559,2699.137377,5923.82389,2.46827235,0.8612275,1.7550631,0.22599579,0.4753901,1.46814544,0.65722983,0.61643836,0.51584241,1.5108048,0.905336,1.3011467,0.1045623,0.6022933,0.7259513,0.3156748,184.3103657,14.2412808,119.6279703,6.19552581,11.68687363,0.2742569,0.4221223,0.7486461,0.45681104,0.01036219,0.1125977,1.2396079,1.603535,-0.1932933,1.2070701,0.3685125,0.6493585,3.9103378,0.2006728,1
N9 A,197,3551.75,806.99,95.07,72.98,131300.3479,50018.57,141.76,36.97,4.40471949,2.34020726,0.84559728,7.888534318,24.87812381,1.907881163,128.436,4656.799,371.925,33.624,31.53,63.09,36627.81171,484839.669,2.54470269,0.8030353,1.5243396,0.06853621,0.2617942,2.40097709,0.51188442,0.76769912,0.50034904,2.7019449,0.7627018,2.169757,0.3111283,2.3395141,0.6711462,1.1935837,21.6951405,1.7235523,3.076301,0.43995231,1.9422811,0.1248232,0.2497642,0.8130122,0.13349123,0.08803166,0.7923113,0.2708119,1.3655899,2.6926,0.7311798,0.4929297,0.8157029,1.1293933,0.0653868,1
N9 A,198 – 1,1977.51,433.98,60.58,54.27,106447.9247,29007.91,122.51,53.83,6.41375196,2.48669601,0.86079514,4.701472912,47.31987128,2.561061886,69.07,2321.305,257.335,25.089,29.4,48.046,19398.62693,184466.6648,1.85552896,0.7395114,1.2414956,0.13194305,0.3632397,1.88950329,0.60159615,0.89583333,0.68618684,2.2804887,0.8518979,1.6864474,0.1738496,1.3728949,0.7061834,0.7022423,17.27149052,2.4304698,5.2185247,0.93746195,2.25753631,0.2291335,0.3744488,0.8356899,0.26434244,0.11057872,0.6152552,0.5770578,1.4953592,0.7329287,0.9907183,0.4580866,0.6513531,1.4591048,0.1360146,1
N9 A,198 – 2,359.62,178.17,32.18,16.62,13695.1333,7624.72,99.23,38.08,4.53754915,1.49934283,0.69212097,3.366327094,22.83738119,2.106201058,28.357,426.428,113.989,10.699,14.842,24.632,5789.383539,22543.51525,2.87969,0.8869083,1.9073461,0.14235193,0.3772955,1.82567656,0.67254075,0.51633987,0.44214466,1.7623839,0.8433229,1.5630729,0.1857855,1.1261458,0.797489,0.5844646,71.34965315,5.343465,22.6952576,1.56087271,5.97206323,0.2187545,0.363054,0.7090248,0.25810272,0.0267676,0.2464725,0.6074977,1.317017,0.6460968,0.634034,0.4248621,0.5045372,1.7999771,0.1369787,1
N9 A,198 – 3,311.79,161.52,24.19,23.77,13498.2096,8285.43,150.49,43.29,5.15825101,2.71625927,0.88064069,32.16746028,33.98561793,2.201727424,25.706,382.632,104.384,9.962,14.771,25.677,6848.214538,25360.34175,1.87641884,0.7279706,1.2009007,0.15019176,0.3875458,1.68403062,0.54236245,0.9826087,0.67854762,2.1255294,0.8148683,1.5473228,0.2271921,1.0946457,0.6655829,0.5777854,252.4902858,10.3893029,70.3662427,1.80551772,6.33180136,0.1903397,0.330892,0.5316865,0.15602367,0.00756409,0.1164532,0.5322566,1.2098678,0.878793,0.4197356,0.2931362,0.5126679,3.6021459,0.1282358,1
N9 A,198 – 4,180.54,111.54,18.3,15.99,6315.7168,3821.91,74.97,34.98,4.16819713,1.08818167,0.54215376,0.121432902,18.55800664,2.006047586,17.753,214.635,77.035,7.581,11.467,17.44,3169.213412,9305.403711,1.85469248,0.7462472,1.2252648,0.18234083,0.4270139,1.6267794,0.61721113,0.87356322,0.68649631,1.9403369,0.8411398,1.447971,0.188863,0.8959419,0.7337795,0.4753047,66.70779494,5.570975,23.7062376,2.04077336,4.68977056,0.2842683,0.4323336,0.6675502,0.28801887,0.02863023,0.2164699,0.678715,1.2059485,0.4733726,0.411897,0.4243591,0.3816266,2.4851871,0.1846124,1
N9 A,199 – 1,538.56,219.52,40.8,24.61,30846.4245,14548.67,115.55,57.28,6.82438837,2.0016334,0.80026111,2.02418721,50.57881282,2.700550396,34.938,697.766,146.625,13.093,19.455,34.026,9830.425034,53169.5552,3.09150649,0.8742676,1.8740705,0.14044311,0.3747574,1.67795757,0.53634681,0.60309278,0.41185084,1.7124573,0.7718375,1.497146,0.2956095,0.994292,0.694896,0.547003,50.01213444,4.2667552,15.1920302,1.75120696,4.69540427,0.1869373,0.3269369,0.8495686,0.26586105,0.03818792,0.3468593,0.580152,1.4799637,0.7236862,0.9599274,0.458261,0.6376813,1.7174286,0.122522,1
N9 A,199 – 2,217.12,107.08,19.35,15.56,5702.4809,2767.64,51.25,26.26,3.12933089,0.92309836,0.46007544,-0.331535395,10.64482239,1.577714735,17.043,234.167,79.605,8.313,11.083,14.841,2656.290732,7811.557658,1.72453138,0.763656,1.2558655,0.23794655,0.4877977,1.53348459,0.72091657,0.80434783,0.73831045,1.7614884,0.9272186,1.3451712,0.0784943,0.6903424,0.7775044,0.3527609,23.60588884,3.1064454,9.0228799,1.5044492,3.29277299,0.4165094,0.5577204,0.6619373,0.36944272,0.08090605,0.335406,0.7300056,1.0419204,0.3698525,0.0838409,0.506082,0.2732294,1.7264413,0.2720547,1
N9 A,199 – 3,620.14,265.92,41.86,26.08,18922.8756,8590.19,74.13,30.51,3.63574386,1.18791529,0.5852589,0.713124662,14.62977616,1.780642793,42.323,803.386,161.3,14.05,16.531,26.145,7519.928807,38651.09889,2.8250107,0.8152098,1.7126721,0.11020236,0.3319674,1.95713146,0.56808235,0.62311558,0.45070256,2.0223186,0.7719057,1.6486138,0.2954951,1.2972276,0.7359479,0.6875514,21.52741682,2.2957372,5.5184337,0.89830721,2.84230128,0.2527606,0.3997663,0.7009237,0.23383898,0.08871753,0.4975844,0.4895818,1.1423231,1.0425595,0.2846462,0.47763,0.5298892,1.1970989,0.1327094,1
N9 A,199 – 4,194.83,121.36,24.82,13.67,5856.9228,2597.66,50.26,30.06,3.5819077,1.08597766,0.54114706,0.245364669,14.00941023,1.771210855,19.315,245.646,90.07,7.875,11.182,14.378,1815.617529,4543.506757,3.16167121,0.8656758,1.9694537,0.16622902,0.4077119,1.57650036,0.57418514,0.55084746,0.40271093,1.5564791,0.7931205,1.3474062,0.2608424,0.6948124,0.723957,0.4043392,21.68308379,4.371722,14.6351774,1.56205899,3.67662163,0.4704602,0.6048977,0.5711596,0.34340624,0.08808061,0.3272691,1.2890754,1.4307293,-0.2242502,0.8614587,0.2663973,0.5187411,1.2880526,0.246624,1
N9 A,199 – 5,102.55,71.09,14.93,11.36,5107.4803,2770.95,97.84,49.81,5.93451828,2.87825269,0.89229173,7.12340733,43.50284581,2.378382948,11.314,115.275,56.964,5.713,10.683,14.849,2510.930422,5492.682854,2.17471959,0.8235789,1.519406,0.25497494,0.5049504,1.35198817,0.60459051,0.76056338,0.58547297,1.5153211,0.8895711,1.2479866,0.1241372,0.4959731,0.6796427,0.2714625,183.3996415,11.9780278,89.2933845,3.78886899,8.61469846,0.372384,0.5175996,0.5052676,0.30776348,0.01041365,0.0921315,0.9298699,1.1035532,0.0754193,0.2071064,0.3309748,0.125066,3.6562938,0.2613622,1
N9 A,199 – 6,278.7,199.89,31.76,18.72,8265.4538,4428.87,68.91,29.66,3.53360788,1.24124432,0.60640574,1.856201482,14.02707211,1.738409592,31.813,420.876,115.537,9.419,12.543,18.773,3637.006902,11977.41431,3.61920635,0.8635884,1.8823139,0.08765605,0.2960676,1.97989899,0.46878488,0.58940397,0.35180076,2.0033529,0.6621994,1.7300723,0.510119,1.4601447,0.707921,0.8044345,39.58227596,4.1012608,14.3022056,1.17500913,3.68098963,0.2982311,0.4463771,0.5437091,0.20176298,0.04825037,0.2969148,0.6900867,1.2177249,0.4490934,0.4354498,0.2923734,0.3787485,1.3794969,0.1321578,1
N9 A,199 – 7,513.7,189.77,36.39,23.98,17096.6521,6737.26,88.78,33.28,3.96548442,1.1767854,0.58068182,0.569911068,17.10989058,1.919714579,30.203,603.825,132.777,12.787,15.981,23.155,6379.868782,29514.9379,2.57741991,0.8609414,1.7221592,0.17924438,0.4233726,1.57189591,0.5887841,0.65895954,0.49399771,1.6601208,0.8507427,1.4292668,0.1754435,0.8585336,0.6920824,0.4544752,40.92267419,3.8808023,12.411716,1.10267742,3.70241946,0.3287852,0.4763669,0.5405926,0.22073235,0.04666995,0.2721135,0.5792542,1.0560186,0.7263578,0.1120371,0.381063,0.4244586,1.5493521,0.2016807,1
N9 A,199 – 8,383.9,180.85,35.34,21.66,9453.5102,4469.88,53.42,24.62,2.93403745,0.78686914,0.38239697,-0.266908693,9.227738777,1.47971307,28.783,504.509,124.106,11.054,13.117,18.86,3684.035449,14157.76049,3.2523623,0.8944748,1.9437559,0.14750011,0.3840574,1.58642407,0.50150254,0.61309524,0.39148146,1.6291438,0.7609444,1.4572281,0.3141565,0.9144561,0.6590528,0.5159507,16.12282092,2.4332244,5.6368722,0.86403332,2.46569637,0.3364147,0.4837081,0.5865627,0.23118843,0.1184569,0.4986436,0.6677264,1.2133118,0.4976194,0.4266235,0.3462323,0.3948514,1.062401,0.1857717,1
N9 A,200 – 1,516.18,171.63,29.87,24.82,21259.838,8328.63,109,41.19,4.90744827,1.8228986,0.76867698,2.260529193,27.40600781,2.188850819,27.316,578.277,124.621,12.818,17.185,25.744,6177.715766,28973.71685,1.72814535,0.7529167,1.2115263,0.22020373,0.4692587,1.56923313,0.69634758,0.83098592,0.73676647,1.8291638,0.8926119,1.3772079,0.1203077,0.7544158,0.7801235,0.3921964,60.91932151,6.042249,23.4050417,1.50631747,4.39192694,0.2974582,0.4456056,0.6213373,0.26311695,0.03135063,0.2231243,0.7337629,1.3481726,0.3628381,0.6963452,0.3585858,0.4382994,2.2403077,0.2091043,1
N9 A,200 – 2,391.51,150.81,27.97,23.14,15857.9047,6719.36,105.49,40.5,4.8260824,2.14546118,0.8215243,7.806509025,27.89407498,2.133497167,24.002,450.936,112.38,11.163,15.585,23.124,5749.684675,23627.44047,1.99875706,0.7820107,1.3629518,0.21632525,0.4651078,1.47532156,0.60492139,0.82706767,0.63701566,1.7160164,0.8682216,1.3419433,0.1517797,0.6838866,0.6967362,0.366457,74.0196405,6.0799643,26.0120583,1.58497563,4.5593579,0.3061822,0.4542761,0.5563624,0.23227445,0.02580206,0.1922131,0.6711647,1.1686489,0.4899472,0.3372978,0.3460767,0.3695607,2.2989826,0.2112874,1
N9 A,200 – 3,91.22,71.69,14.72,11.36,3236.408,2007.56,58.73,35.48,4.22733635,1.15404506,0.57115043,-0.097797223,19.20219265,2.020307327,11.409,112.333,56.282,5.389,9.176,12.639,1406.870084,3045.513437,2.37633366,0.8218288,1.5155857,0.22306655,0.4722992,1.37429624,0.54550265,0.77142857,0.53579999,1.5498302,0.8120508,1.273695,0.23145,0.5473901,0.6717593,0.3320149,62.58176651,7.7014045,34.8216371,2.72069118,5.17061315,0.3826367,0.5270572,0.5908503,0.3295581,0.03051782,0.1852869,1.0626806,1.4269692,-0.0589835,0.8539383,0.3101196,0.4315455,2.3800936,0.2489287,1
N9 A,200 – 4,148.33,86.26,17.46,14.09,4764.0135,2178.42,48.27,32.12,3.8267636,0.89545078,0.44500933,-0.038499786,15.44595173,1.89363507,13.729,165.464,66.989,6.871,10.438,13.166,1341.486804,3302.272758,2.05457799,0.8186958,1.4465899,0.25050559,0.5005053,1.36707311,0.60294911,0.80722892,0.61970855,1.5728418,0.8964641,1.287679,0.1154936,0.575358,0.6725859,0.3057432,23.607754,5.4565136,17.8325454,2.03598468,3.42530983,0.4982944,0.6285271,0.6157559,0.4011823,0.08089966,0.2976052,1.4426469,1.6238866,-0.3068297,1.2477731,0.2780877,0.7649645,1.786119,0.3145812,1
N9 A,200 – 5,181.11,83.29,22.72,12.2,7376.8118,2932.86,68.61,40.73,4.85303102,1.34915984,0.64541928,-0.624018507,25.3721423,2.21405186,13.255,194.75,78.485,7.593,12.076,15.277,2357.075815,6615.801885,2.84904739,0.9092616,2.080955,0.32810409,0.5728037,1.19271023,0.65357599,0.53703704,0.44690009,1.1670767,0.929979,1.0611781,0.0752931,0.1223562,0.7027858,0.0929823,43.77554335,6.2734988,25.557383,2.33313092,5.62389929,0.4939206,0.6248438,0.5487115,0.38801433,0.04362845,0.1983391,1.1150291,1.2442804,-0.1031624,0.4885608,0.3479858,0.2700086,1.7786396,0.3579128,1
N9 A,200 – 6,360.72,187.99,29.24,23.77,11130.2503,6316.63,93.06,30.86,3.67643103,1.20225943,0.59107359,1.735435824,14.96157285,1.806603837,29.919,482.456,116.222,10.715,13.851,22.42,5002.141129,20461.59448,2.3695119,0.7902769,1.3914383,0.12826744,0.3581444,1.77337891,0.5191316,0.81294964,0.53734254,2.0467623,0.747679,1.6175089,0.3374724,1.2350178,0.6943242,0.6670705,72.39940651,5.4386013,20.6204949,1.1642869,3.91531745,0.2357777,0.3816528,0.5612644,0.17213239,0.02637949,0.2321894,0.5439581,1.2627857,0.8383769,0.5255715,0.3164442,0.5263369,1.9979528,0.1366868,1
N9 A,200 – 7,638.05,210.3,42.91,22.72,19256.1978,5904.89,50.19,30.18,3.5958961,0.89620511,0.4454253,0.142778778,13.7336524,1.800237887,33.47,707.808,149.393,14.251,16.628,21.677,3440.642023,12816.05521,2.88539139,0.9022993,2.0428525,0.18129952,0.4257928,1.6023221,0.65463871,0.52941176,0.441271,1.5601069,0.9014516,1.4076834,0.1093219,0.8153667,0.7262051,0.4194252,6.565311,2.2999988,5.1649973,0.91978574,2.20944725,0.4513136,0.5883724,0.6917283,0.39364574,0.29090158,0.7461825,1.5025058,1.7162189,-0.3344452,1.4324378,0.2619928,0.8749181,0.8495596,0.2505247,1
N9 A,200 – 8,416.64,167.76,34.91,20.82,18188.545,6337.71,103.78,43.66,5.20153438,1.86465889,0.77663378,-1.264312498,30.5329127,2.268367075,26.7,499.82,123.143,11.516,16.314,22.457,5986.452072,25435.00386,2.9258866,0.89074,1.9155561,0.18602887,0.4313106,1.5049367,0.5730802,0.59638554,0.43516367,1.529453,0.8335804,1.362345,0.1996443,0.72469,0.6874924,0.3987347,61.45148932,5.6519799,23.0089705,1.56646151,4.98395035,0.3833766,0.5277364,0.4866623,0.24106941,0.03107914,0.1873106,0.715099,1.0586755,0.3984078,0.117351,0.3371134,0.2908804,1.7843707,0.2276183,1
N9 A,200 – 9,938.39,232.31,46.69,37.44,44131.0212,11243.09,99.72,47.03,5.60343784,1.84148942,0.77226576,0.540437948,34.78959892,2.397639943,36.973,1082.621,176.036,17.283,21.922,29.911,9362.734321,59448.79156,2.32340185,0.8333042,1.581692,0.21850401,0.4674441,1.38062599,0.53679522,0.8018018,0.5480066,1.5836645,0.8667777,1.3196744,0.1536984,0.6393487,0.6192998,0.3463234,22.47073946,3.3367326,8.7340753,1.11796626,2.66358089,0.3936784,0.5371485,0.5545094,0.25315205,0.08499317,0.3598833,0.7423367,1.2008342,0.3470976,0.4016684,0.3410205,0.3266875,1.4687329,0.2510869,1
N9 A,211 – 1,2030.65,518.16,71.09,47.53,100304.8084,33946.91,115.19,49.4,5.88548618,1.99370917,0.79898997,5.107611986,38.61382382,2.471750487,82.468,2570.656,265.814,25.424,28.823,51.975,20678.77436,214296.7514,2.48886759,0.8402151,1.5441225,0.09504191,0.3082887,2.18400711,0.6009059,0.66863905,0.51157384,2.3200459,0.7899327,1.9493377,0.2659307,1.8986754,0.7607052,0.9723016,15.23893317,2.0159324,3.7347312,0.83279358,2.42334796,0.1705484,0.3075378,0.9958501,0.25767289,0.12532763,0.8143281,0.468065,1.6416304,1.1364554,1.2832609,0.5505066,0.8334533,1.1444921,0.0948104,1
N9 A,211 – 2,713.53,255.21,42.28,32.18,37512.8949,12577.1,97.36,52.57,6.26419602,1.8713712,0.77787799,-1.095756969,42.74218193,2.570894898,40.618,858.928,163.853,15.071,20.767,31.636,9446.189787,53930.87727,2.50486701,0.8105735,1.6342851,0.13766158,0.3710277,1.71383508,0.52446916,0.76119403,0.50830625,1.9215706,0.8307173,1.5575742,0.2037789,1.1151484,0.6313449,0.5827054,24.60138693,3.1524871,8.9598618,1.4122,3.02543206,0.282837,0.4308811,0.7304128,0.28321131,0.07763218,0.422348,0.6955736,1.3314465,0.4376624,0.662893,0.4071622,0.4500358,1.5320674,0.1598688,1
N9 A,212 – 1,847.97,344.75,49.64,29.03,46246.0448,24329.58,178.59,54.54,6.49815394,3.04675762,0.90274958,17.32975486,51.50873657,2.522797776,54.868,1046.279,176.94,16.429,22.267,44.001,16623.54713,107230.1873,2.90567613,0.881327,1.8495623,0.08965815,0.2994297,2.19127476,0.58855318,0.58474576,0.43819046,2.2107343,0.8104606,1.9483798,0.2338663,1.8967596,0.726196,0.9671347,123.1711493,6.0276575,27.8141087,1.38660424,6.15291461,0.1295982,0.2560939,0.7853623,0.17972971,0.01550574,0.2428076,0.4312782,1.4635611,1.3186888,0.9271223,0.4167373,0.7337121,2.0913183,0.0766821,1
N9 A,212 – 2,1521.19,542.25,70.04,44.59,58115.8843,25516.28,106.17,38.2,4.5520329,1.76655046,0.75732282,2.289449456,23.84170403,2.076687575,86.302,2014.708,256.977,22.005,24.029,45.061,18016.54715,155469.2603,3.22482987,0.8562512,1.9123555,0.0650112,0.2549729,2.36523975,0.48708142,0.63663664,0.39482379,2.4643793,0.7550434,2.1101278,0.3244271,2.2202556,0.6451038,1.1368322,20.59321167,1.9655809,4.0306308,0.66656579,2.38105391,0.1516334,0.2843566,0.8342224,0.17526936,0.09274218,0.7205347,0.3738095,1.4162693,1.6751595,0.8325386,0.4688735,0.7519273,1.0762514,0.0725032,1
N9 A,212 – 3,379.66,173.12,29.03,19.98,27569.3073,10180.54,126.8,72.62,8.65225965,3.37652643,0.91936089,-11.62491633,86.2625278,2.964351967,27.552,446.888,112.668,10.993,18.74,28.463,7641.172957,34542.39655,2.21906316,0.8093392,1.4806467,0.15919243,0.3989893,1.76624956,0.6546148,0.6884058,0.57377346,1.8984931,0.8495558,1.5365249,0.1770858,1.0730497,0.7705378,0.5572185,73.94345332,6.6100828,30.9009435,2.96351925,6.34576084,0.2854276,0.4335082,0.7492421,0.37489719,0.02582865,0.2015597,0.7981295,1.3323264,0.2529294,0.6646528,0.4697197,0.3888348,2.5284322,0.1729651,1
N9 A,212 – 4,403.55,168.36,30.5,22.51,27161.8896,13041.68,192.54,67.31,8.01977367,3.62059711,0.92912187,21.4364224,77.4254932,2.828983941,26.795,463.212,113.833,11.334,18.648,32.215,10648.42472,48615.44575,2.30486735,0.8416873,1.5770596,0.17891101,0.4229787,1.58818428,0.58794715,0.73793103,0.55241337,1.7571691,0.8711888,1.478987,0.1478568,0.9579739,0.6748791,0.4960049,262.7681448,10.9367001,76.870029,2.53977767,8.55511592,0.1939483,0.3350611,0.5987168,0.20553929,0.00726823,0.1119855,0.5587091,1.2247516,0.7898403,0.4495033,0.3678825,0.4952282,3.5255083,0.1417237,1
N9 A,212 – 5,390.05,121.06,28.18,18.3,18344.4233,4921.61,87.55,47.03,5.60370703,1.70538949,0.74413777,-0.263746296,34.30988579,2.40961886,19.268,411.033,107.977,11.143,16.361,19.79,4296.82279,17064.52752,2.03652036,0.8200209,1.5178377,0.33443513,0.5783037,1.30222833,0.75630468,0.64925373,0.62520345,1.3672714,0.9489574,1.1211911,0.0537881,0.2423822,0.7969849,0.1315014,36.58165302,5.6042051,20.5907299,2.02356555,4.78448637,0.5650269,0.6834594,0.5366715,0.40627656,0.05220812,0.2043836,1.0750033,1.1454074,-0.0697703,0.2908148,0.3779305,0.1636118,1.8777997,0.3952471,1
N9 A,215,3267.34,508.94,91.07,52.16,547660.9092,101759.94,317.59,167.62,19.97157338,5.3260846,0.96594838,1.273903866,427.2309203,4.263979201,81,3672.576,326.311,32.249,50.754,89.988,47738.50563,573003.3253,2.53854069,0.8768145,1.7737701,0.15851542,0.3981399,1.77659281,0.68778403,0.57274827,0.50156357,1.7788005,0.8896585,1.5596781,0.1240268,1.1193563,0.7730877,0.5704515,58.48888205,6.6374984,29.2702575,2.34044963,6.08847862,0.1794208,0.3181133,1.0127401,0.36300118,0.03265337,0.3211468,0.9557727,2.1316113,0.0462739,2.2632226,0.3797987,1.1324753,2.0299569,0.1266536,1
